date,trend_tariff,trend_inflation,trend_war,trend_tariff_ma_7d,trend_tariff_ma_20d,trend_tariff_z_60d,trend_tariff_spike,trend_inflation_ma_7d,trend_inflation_ma_20d,trend_inflation_z_60d,trend_inflation_spike,trend_war_ma_7d,trend_war_ma_20d,trend_war_z_60d,trend_war_spike
2019-11-16,3.710526315789473,15.6,23.0,4.1875939849624055,3.9517105263157886,-0.7910484029168299,0,16.45714285714286,15.55,0.7283655155944952,0,22.142857142857142,22.65,1.1944936356010525,0
2019-11-17,3.710526315789473,15.6,23.0,4.108082706766917,3.942434210526316,-0.7910484029168299,0,16.314285714285713,15.560000000000002,0.7021707168460274,0,22.285714285714285,22.65,1.1694361920941578,0
2019-11-18,3.710526315789473,15.6,23.0,4.028571428571428,3.9331578947368415,-0.7910484029168299,0,16.17142857142857,15.569999999999999,0.6763363932347494,0,22.428571428571427,22.65,1.147576588705556,0
2019-11-19,3.710526315789473,15.6,23.0,3.949060150375939,3.9238815789473684,-0.7910484029168282,0,16.02857142857143,15.580000000000002,0.6508093343928187,0,22.571428571428573,22.65,1.129368044387809,0
2019-11-20,3.710526315789473,15.6,23.0,3.86954887218045,3.914605263157894,-0.7910484029168299,0,15.885714285714284,15.59,0.6254100963789082,0,22.714285714285715,22.65,1.0958454238546826,0
2019-11-21,3.710526315789473,15.6,23.0,3.7900375939849615,3.905328947368421,-0.7910484029168299,0,15.742857142857144,15.6,0.6001797699927909,0,22.857142857142858,22.65,1.063950092721856,0
2019-11-22,3.710526315789473,15.6,23.0,3.710526315789473,3.90532894736842,-0.7910484029168299,0,15.6,15.65,0.5750572004385097,0,23.0,22.65,1.0336142394485035,0
2019-11-23,4.0815789473684205,15.8,24.0,3.763533834586465,3.9238815789473684,0.5439896735142453,0,15.628571428571428,15.710000000000003,0.7991805810313979,0,23.142857142857142,22.7,1.8742863160547476,0
2019-11-24,4.0815789473684205,15.8,24.0,3.8165413533834576,3.942434210526315,0.5231029367607265,0,15.657142857142858,15.77,0.7720473563943818,0,23.285714285714285,22.75,1.8104634152006405,0
2019-11-25,4.0815789473684205,15.8,24.0,3.86954887218045,3.960986842105263,0.5023451541930055,0,15.685714285714285,15.829999999999998,0.7454507227716668,0,23.428571428571427,22.8,1.753364618244756,0
2019-11-26,4.0815789473684205,15.8,24.0,3.922556390977443,3.97953947368421,0.4816871099686959,0,15.714285714285714,15.89,0.7193387586718847,0,23.571428571428573,22.85,1.7024234532092843,0
2019-11-27,4.0815789473684205,15.8,24.0,3.9755639097744355,3.998092105263157,0.45643927932681844,0,15.742857142857144,15.95,0.693664345906968,0,23.714285714285715,22.9,1.6572723747591365,0
2019-11-28,4.0815789473684205,15.8,24.0,4.028571428571428,4.016644736842105,0.4308878458070435,0,15.771428571428572,16.01,0.6683856039553049,0,23.857142857142858,22.95,1.6177330952465163,0
2019-11-29,4.0815789473684205,15.8,24.0,4.0815789473684205,4.007368421052631,0.4049248953537657,0,15.8,15.969999999999999,0.6434668999857576,0,24.0,23.05,1.5838255590065233,0
2019-11-30,2.0407894736842103,14.4,19.0,3.7900375939849624,3.8960526315789465,-5.455585038786344,0,15.600000000000003,15.86,-1.406045287601106,0,23.285714285714285,22.9,-3.0237761484838215,0
2019-12-01,2.0407894736842103,14.4,19.0,3.4984962406015034,3.784736842105262,-4.4355492779520835,0,15.4,15.75,-1.440388785300041,0,22.571428571428573,22.75,-2.896180071721714,0
2019-12-02,2.0407894736842103,14.4,19.0,3.2069548872180453,3.6734210526315785,-3.8177726862936106,0,15.200000000000001,15.64,-1.4765602662330597,0,21.857142857142858,22.6,-2.7819486251879195,0
2019-12-03,2.0407894736842103,14.4,19.0,2.915413533834586,3.562105263157895,-3.3909803289787304,0,15.0,15.530000000000001,-1.5147423690002102,0,21.142857142857142,22.45,-2.6788507115469473,0
2019-12-04,2.0407894736842103,14.4,19.0,2.623872180451128,3.4507894736842104,-3.0567040666390524,0,14.8,15.419999999999998,-1.4578505856933024,0,20.428571428571427,22.3,-2.4935218505914785,0
2019-12-05,2.0407894736842103,14.4,19.0,2.332330827067669,3.3394736842105255,-2.7970859436319464,0,14.6,15.309999999999999,-1.4046061935239293,0,19.714285714285715,22.15,-2.3369386066571014,0
2019-12-06,2.0407894736842103,14.4,19.0,2.0407894736842103,3.255986842105263,-2.587382143989194,0,14.4,15.25,-1.3545707238726494,0,19.0,21.95,-2.202106122979689,0
2019-12-07,4.2671052631578945,15.6,23.0,2.3588345864661653,3.283815789473684,0.7452030861936673,0,14.571428571428573,15.25,0.4122606550916758,0,19.571428571428573,21.95,0.6104165550693149,0
2019-12-08,4.2671052631578945,15.6,23.0,2.67687969924812,3.311644736842105,0.7452030861936673,0,14.742857142857144,15.25,0.4122606550916758,0,20.142857142857142,21.95,0.5968821345045766,0
2019-12-09,4.2671052631578945,15.6,23.0,2.994924812030075,3.339473684210526,0.7452030861936679,0,14.914285714285713,15.25,0.4122606550916758,0,20.714285714285715,21.95,0.5835146796338887,0
2019-12-10,4.2671052631578945,15.6,23.0,3.31296992481203,3.367302631578947,0.7452030861936679,0,15.085714285714287,15.25,0.4122606550916784,0,21.285714285714285,21.95,0.5703061599176228,0
2019-12-11,4.2671052631578945,15.6,23.0,3.631015037593985,3.3951315789473684,0.7452030861936673,0,15.257142857142856,15.25,0.406819999948614,0,21.857142857142858,21.95,0.5572488813713261,0
2019-12-12,4.2671052631578945,15.6,23.0,3.9490601503759395,3.4229605263157894,0.7452030861936673,0,15.428571428571429,15.25,0.40140402450560225,0,22.428571428571427,21.95,0.5443354625626785,0
2019-12-13,4.2671052631578945,15.6,23.0,4.2671052631578945,3.432236842105263,0.7452030861936679,0,15.6,15.239999999999998,0.39601217140857203,0,23.0,21.9,0.5315588123227005,0
2019-12-14,4.452631578947368,16.6,23.0,4.2936090225563905,3.4507894736842095,1.0140897342208224,0,15.742857142857142,15.280000000000001,1.7826338723706086,0,23.0,21.85,0.5189121090091943,0
2019-12-15,4.452631578947368,16.6,23.0,4.3201127819548875,3.469342105263158,1.0053719914799717,0,15.885714285714286,15.320000000000002,1.70944032097071,0,23.0,21.8,0.5063887811763279,0
2019-12-16,4.452631578947368,16.6,23.0,4.346616541353383,3.4878947368421045,0.9967624832554355,0,16.028571428571432,15.36,1.6421234028386573,0,23.0,21.75,0.49398248951848495,0
2019-12-17,4.452631578947368,16.6,23.0,4.3731203007518795,3.5064473684210524,0.9882584960736153,0,16.17142857142857,15.4,1.57986202935124,0,23.0,21.7,0.4816871099689077,0
2019-12-18,4.452631578947368,16.6,23.0,4.3996240601503755,3.5249999999999995,0.9669474671081492,0,16.314285714285717,15.440000000000001,1.5199478366653,0,23.0,21.65,0.46109935221456705,0
2019-12-19,4.452631578947368,16.6,23.0,4.426127819548872,3.5435526315789474,0.9461997893994343,0,16.45714285714286,15.48,1.464195049423598,0,23.0,21.6,0.4405519509722431,0
2019-12-20,4.452631578947368,16.6,23.0,4.452631578947368,3.664144736842105,0.9259826323003426,0,16.6,15.59,1.412098948276065,0,23.0,21.8,0.42001423801218785,0
2019-12-21,3.710526315789473,13.6,21.0,4.346616541353383,3.747631578947368,-0.1380028548648567,0,16.171428571428574,15.55,-2.360506713434894,0,22.714285714285715,21.9,-0.9800332220284349,0
2019-12-22,3.710526315789473,13.6,21.0,4.240601503759398,3.8311184210526315,-0.13354980412332,0,15.742857142857144,15.51,-2.258760364652036,0,22.428571428571427,22.0,-0.9800332220284349,0
2019-12-23,3.710526315789473,13.6,21.0,4.1345864661654135,3.9146052631578945,-0.1290994448735758,0,15.314285714285715,15.470000000000002,-2.1670758084015955,0,22.142857142857142,22.1,-0.9800332220284349,0
2019-12-24,3.710526315789473,13.6,21.0,4.028571428571428,3.998092105263157,-0.12465150819427728,0,14.885714285714286,15.429999999999998,-2.0838309658709213,0,21.857142857142858,22.2,-0.9800332220284349,0
2019-12-25,3.710526315789473,13.6,21.0,3.922556390977443,4.0815789473684205,-0.1202057255710319,0,14.457142857142856,15.39,-1.979520991904756,0,21.571428571428573,22.3,-0.9506647363085257,0
2019-12-26,3.710526315789473,13.6,21.0,3.8165413533834576,4.165065789473683,-0.11576182881533208,0,14.028571428571428,15.35,-1.88614356580367,0,21.285714285714285,22.4,-0.9221987044291317,0
2019-12-27,3.710526315789473,13.6,21.0,3.710526315789473,4.1372368421052625,-0.11131954998361691,0,13.6,15.25,-1.8017882510957415,0,21.0,22.3,-0.8945617756565443,0
2019-12-28,1.4842105263157892,11.2,17.0,3.392481203007518,3.998092105263157,-2.9971276483914164,0,13.257142857142856,15.029999999999998,-3.675408055240929,0,20.428571428571427,22.0,-3.2439918078823013,0
2019-12-29,1.4842105263157892,11.2,17.0,3.074436090225564,3.8589473684210516,-2.746736447948949,0,12.914285714285715,14.809999999999999,-3.264185108576086,0,19.857142857142858,21.7,-2.9411648981804266,0
2019-12-30,1.4842105263157892,11.2,17.0,2.7563909774436084,3.719802631578946,-2.5434525149922953,0,12.57142857142857,14.59,-2.9563946903866,0,19.285714285714285,21.4,-2.702217644458258,0
2019-12-31,1.4842105263157892,11.2,17.0,2.4383458646616534,3.5806578947368415,-2.373739758480688,0,12.228571428571428,14.370000000000001,-2.7141618290478013,0,18.714285714285715,21.1,-2.5069468699390103,0
2020-01-01,1.4842105263157892,11.2,17.0,2.120300751879699,3.441513157894737,-2.2305395858053942,0,11.885714285714286,14.15,-2.525553625127055,0,18.142857142857142,20.8,-2.343105929274382,0
2020-01-02,1.4842105263157892,11.2,17.0,1.802255639097744,3.3023684210526314,-2.1061004241879226,0,11.542857142857143,13.930000000000001,-2.3664773072750958,0,17.571428571428573,20.5,-2.202778655452078,0
2020-01-03,1.4842105263157892,11.2,17.0,1.4842105263157892,3.153947368421052,-1.9964539513504764,0,11.2,13.66,-2.229697048112788,0,17.0,20.2,-2.0805885756397364,0
2020-01-04,1.4842105263157892,10.2,42.0,1.4842105263157892,3.0055263157894734,-1.8987159539089615,0,11.057142857142855,13.34,-2.618477410260491,0,20.571428571428573,21.15,5.844875472291915,1
2020-01-05,1.4842105263157892,10.2,42.0,1.4842105263157892,2.857105263157894,-1.8107323184476936,0,10.914285714285713,13.02,-2.441397367587936,0,24.142857142857142,22.1,4.593062433767887,1
2020-01-06,1.4842105263157892,10.2,42.0,1.4842105263157892,2.7086842105263154,-1.7308568478977344,0,10.771428571428572,12.7,-2.2910115023989577,0,27.714285714285715,23.05,3.8875628008546967,1
2020-01-07,1.4842105263157892,10.2,42.0,1.4842105263157892,2.5602631578947364,-1.65780653858823,0,10.628571428571428,12.379999999999999,-2.1609745109531606,0,31.285714285714285,24.0,3.41787375614675,1
2020-01-08,1.4842105263157892,10.2,42.0,1.4842105263157892,2.4118421052631573,-1.5899744372789169,0,10.485714285714284,12.06,-2.047910696082652,0,34.857142857142854,24.95,3.073432379567517,1
2020-01-09,1.4842105263157892,10.2,42.0,1.4842105263157892,2.263421052631579,-1.5272071098113327,0,10.342857142857142,11.739999999999998,-1.9475446842203856,0,38.42857142857143,25.9,2.8073384821302794,1
2020-01-10,1.4842105263157892,10.2,42.0,1.4842105263157892,2.1521052631578943,-1.4688229372718988,0,10.2,11.569999999999999,-1.857549878187802,0,42.0,26.95,2.593198489475359,1
2020-01-11,3.5249999999999995,13.0,41.0,1.775751879699248,2.1428289473684208,0.2620102155777734,0,10.6,11.54,-0.5624632713619021,0,41.857142857142854,27.95,2.2945944780614727,1
2020-01-12,3.5249999999999995,13.0,41.0,2.0672932330827063,2.1335526315789473,0.2741957714489925,0,11.0,11.51,-0.5391696336071117,0,41.714285714285715,28.95,2.1605663792944316,1
2020-01-13,3.5249999999999995,13.0,41.0,2.3588345864661653,2.1242763157894737,0.28657898268790866,0,11.4,11.479999999999999,-0.5159514159415135,0,41.57142857142857,29.95,2.0433154587356253,1
2020-01-14,3.5249999999999995,13.0,41.0,2.650375939849624,2.1149999999999998,0.29917037302405347,0,11.8,11.45,-0.4927618235919313,0,41.42857142857143,30.95,1.9394197005587364,0
2020-01-15,3.5249999999999995,13.0,41.0,2.9419172932330824,2.105723684210526,0.302154122295959,0,12.200000000000001,11.419999999999998,-0.47367619258252147,0,41.285714285714285,31.95,1.847041351093703,0
2020-01-16,3.5249999999999995,13.0,41.0,3.233458646616541,2.0964473684210523,0.30514660917474146,0,12.6,11.389999999999999,-0.45468575772546393,0,41.142857142857146,32.95,1.7634938739297426,0
2020-01-17,3.5249999999999995,13.0,41.0,3.5249999999999995,2.198486842105263,0.30814794431633263,0,13.0,11.48,-0.4357684417508738,0,41.0,34.15,1.687336272713385,0
2020-01-18,4.452631578947368,13.6,23.0,3.6575187969924805,2.346907894736842,1.0919888480284548,0,13.085714285714285,11.6,-0.13650811139064598,0,38.42857142857143,34.45,-0.34197683923589783,0
2020-01-19,4.452631578947368,13.6,23.0,3.790037593984962,2.495328947368421,1.0724975161402521,0,13.171428571428569,11.72,-0.12131774600016784,0,35.857142857142854,34.75,-0.34197683923589783,0
2020-01-20,4.452631578947368,13.6,23.0,3.922556390977443,2.64375,1.0535098763802597,0,13.257142857142856,11.84,-0.10598569356501188,0,33.285714285714285,35.05,-0.34197683923589783,0
2020-01-21,4.452631578947368,13.6,23.0,4.055075187969924,2.7921710526315784,1.034999668520798,0,13.342857142857142,11.959999999999999,-0.09049624136158817,0,30.714285714285715,35.35,-0.34197683923589783,0
2020-01-22,4.452631578947368,13.6,23.0,4.1875939849624055,2.940592105263158,1.0250808664268363,0,13.428571428571429,12.08,-0.07332133042189301,0,28.142857142857142,35.65,-0.3399129987074145,0
2020-01-23,4.452631578947368,13.6,23.0,4.320112781954887,3.089013157894736,1.015301295553874,0,13.514285714285714,12.2,-0.055882550548062584,0,25.571428571428573,35.95,-0.3378527105090041,0
2020-01-24,4.452631578947368,13.6,23.0,4.452631578947368,3.2374342105263154,1.0056570317386122,0,13.6,12.370000000000001,-0.038152110119747173,0,23.0,35.0,-0.33579594283624636,0
2020-01-25,3.339473684210526,13.8,21.0,4.2936090225563905,3.3301973684210524,0.09507351526745592,0,13.62857142857143,12.55,0.07871998862322047,0,22.714285714285715,33.95,-0.5540497158299834,0
2020-01-26,3.339473684210526,13.8,21.0,4.134586466165413,3.4229605263157885,0.1058045333061548,0,13.657142857142858,12.73,0.0964422991214704,0,22.428571428571427,32.9,-0.5472394476163938,0
2020-01-27,3.339473684210526,13.8,21.0,3.975563909774436,3.5157236842105255,0.1166431158726274,0,13.685714285714285,12.91,0.11457592999575607,0,22.142857142857142,31.85,-0.540478526456274,0
2020-01-28,3.339473684210526,13.8,21.0,3.816541353383458,3.608486842105262,0.12759510323639012,0,13.714285714285714,13.09,0.13315820643670762,0,21.857142857142858,30.8,-0.5337657729843295,0
2020-01-29,3.339473684210526,13.8,21.0,3.6575187969924805,3.7012499999999995,0.1102461262714349,0,13.742857142857146,13.27,0.13855936775739297,0,21.571428571428573,29.75,-0.5388061165825377,0
2020-01-30,3.339473684210526,13.8,21.0,3.4984962406015034,3.7940131578947365,0.09265446968426999,0,13.771428571428572,13.45,0.14398150851648284,0,21.285714285714285,28.7,-0.5438823199953057,0
2020-01-31,3.339473684210526,13.8,21.0,3.339473684210526,3.784736842105262,0.07479259325601398,0,13.8,13.49,0.14942523659541815,0,21.0,27.7,-0.5489950440106908,0
2020-02-01,3.339473684210526,14.6,22.0,3.339473684210526,3.775460526315789,0.05663055468172172,0,13.914285714285715,13.570000000000002,0.5641767993544776,0,21.142857142857142,26.75,-0.4437389338880193,0
2020-02-02,3.339473684210526,14.6,22.0,3.339473684210526,3.7661842105263146,0.038135649588819084,0,14.028571428571428,13.65,0.5619339527659014,0,21.285714285714285,25.8,-0.45097550669722486,0
2020-02-03,3.339473684210526,14.6,22.0,3.339473684210526,3.756907894736842,0.019271988940580267,0,14.142857142857142,13.73,0.5596973082789649,0,21.428571428571427,24.85,-0.45828452136661757,0
2020-02-04,3.339473684210526,14.6,22.0,3.339473684210526,3.747631578947368,0.0,0,14.257142857142858,13.809999999999999,0.5574668175352011,0,21.571428571428573,23.9,-0.4656679983297842,0
2020-02-05,3.339473684210526,14.6,22.0,3.339473684210526,3.7383552631578936,0.014006152663716341,0,14.37142857142857,13.89,0.5702620363432458,0,21.714285714285715,22.95,-0.46340227779795673,0
2020-02-06,3.339473684210526,14.6,22.0,3.339473684210526,3.7290789473684205,0.028190016157087907,0,14.485714285714284,13.970000000000002,0.5833231377904943,0,21.857142857142858,22.0,-0.4611420952786378,0
2020-02-07,3.339473684210526,14.6,22.0,3.339473684210526,3.6734210526315785,0.04256544056075742,0,14.6,14.02,0.5966631988748469,0,22.0,21.95,-0.4588874041794356,0
2020-02-08,3.896052631578947,14.8,22.0,3.4189849624060145,3.6455921052631575,0.5613848315232217,0,14.62857142857143,14.080000000000002,0.7147218604872212,0,22.0,21.9,-0.45663815832328275,0
2020-02-09,3.896052631578947,14.8,22.0,3.4984962406015034,3.617763157894737,0.5695162183721928,0,14.657142857142857,14.14,0.7267798634301043,0,22.0,21.85,-0.45439431194300894,0
2020-02-10,3.896052631578947,14.8,22.0,3.578007518796992,3.589934210526315,0.5777477855586134,0,14.685714285714285,14.2,0.7390778498725652,0,22.0,21.8,-0.4521558196759904,0
2020-02-11,3.896052631578947,14.8,22.0,3.6575187969924805,3.562105263157895,0.5860825462708497,0,14.714285714285714,14.26,0.7516262100401156,0,22.0,21.75,-0.4499226365588849,0
2020-02-12,3.896052631578947,14.8,22.0,3.7370300751879695,3.534276315789473,0.5992486470096745,0,14.742857142857144,14.319999999999999,0.7845298717362068,0,22.0,21.7,-0.44769471802244476,0
2020-02-13,3.896052631578947,14.8,22.0,3.816541353383459,3.5064473684210524,0.6126995944113441,0,14.771428571428572,14.38,0.8195207692910584,0,22.0,21.65,-0.44547201988640406,0
2020-02-14,3.896052631578947,14.8,22.0,3.896052631578947,3.534276315789473,0.6264496814818771,0,14.8,14.430000000000001,0.8568771229206624,0,22.0,21.7,-0.44325449835444614,0
2020-02-15,3.896052631578947,16.0,23.0,3.896052631578947,3.562105263157895,0.6405141959771575,0,14.971428571428573,14.540000000000001,1.5801854712427996,0,22.142857142857142,21.8,-0.33008313707245995,0
2020-02-16,3.896052631578947,16.0,23.0,3.896052631578947,3.589934210526315,0.6549095127496382,0,15.142857142857142,14.65,1.6031210172905332,0,22.285714285714285,21.9,-0.33008313707245995,0
2020-02-17,3.896052631578947,16.0,23.0,3.896052631578947,3.617763157894737,0.669653196813941,0,15.314285714285717,14.76,1.6268063844192164,0,22.428571428571427,22.0,-0.33008313707245995,0
2020-02-18,3.896052631578947,16.0,23.0,3.896052631578947,3.6455921052631575,0.6847641186370437,0,15.485714285714286,14.870000000000001,1.6512863900703363,0,22.571428571428573,22.1,-0.33008313707245995,0
2020-02-19,3.896052631578947,16.0,23.0,3.896052631578947,3.6734210526315785,0.6804569688845843,0,15.657142857142857,14.98,1.5914560458890536,0,22.714285714285715,22.2,-0.334427105732878,0
2020-02-20,3.896052631578947,16.0,23.0,3.896052631578947,3.7012499999999995,0.676174232642947,0,15.828571428571431,15.09,1.5357266749265683,0,22.857142857142858,22.3,-0.33879190766142553,0
2020-02-21,3.896052631578947,16.0,23.0,3.896052631578947,3.7290789473684205,0.6719155663705625,0,16.0,15.16,1.4835991950347431,0,23.0,22.35,-0.34317791240949935,0
2020-02-22,3.339473684210526,16.0,22.0,3.816541353383458,3.7290789473684205,0.13098613267286466,0,16.0,15.23,1.434655121141587,0,22.857142857142858,22.35,-0.4592906504127387,0
2020-02-23,3.339473684210526,16.0,22.0,3.7370300751879695,3.7290789473684205,0.13734836355572622,0,16.0,15.3,1.3885404841805415,0,22.714285714285715,22.35,-0.4616495867054778,0
2020-02-24,3.339473684210526,16.0,22.0,3.657518796992481,3.7290789473684205,0.1437417211839702,0,16.0,15.370000000000001,1.3449535074837151,0,22.571428571428573,22.35,-0.46401541525907897,0
2020-02-25,3.339473684210526,16.0,22.0,3.578007518796992,3.7290789473684205,0.15016723830674647,0,16.0,15.440000000000001,1.303635044479081,0,22.428571428571427,22.35,-0.46638819672119236,0
2020-02-26,3.339473684210526,16.0,22.0,3.4984962406015034,3.7290789473684205,0.12255502060809408,0,16.0,15.51,1.2610529049226606,0,22.285714285714285,22.35,-0.4794307988041645,0
2020-02-27,3.339473684210526,16.0,22.0,3.418984962406015,3.7290789473684205,0.09366707631039449,0,16.0,15.580000000000002,1.2207421928833646,0,22.142857142857142,22.35,-0.49274222127034273,0
2020-02-28,3.339473684210526,16.0,22.0,3.339473684210526,3.7012499999999995,0.0632479882636396,0,16.0,15.64,1.1825037763130464,0,22.0,22.35,-0.506336481725864,0
2020-02-29,3.710526315789473,15.8,23.0,3.392481203007518,3.6919736842105264,0.4363701786532409,0,15.971428571428573,15.690000000000001,1.0412710711655453,0,22.142857142857142,22.4,-0.40477787854534986,0
2020-03-01,3.710526315789473,15.8,23.0,3.445488721804511,3.682697368421052,0.4094900182989667,0,15.942857142857145,15.739999999999998,1.009545229830167,0,22.285714285714285,22.45,-0.42043836665371626,0
2020-03-02,3.710526315789473,15.8,23.0,3.4984962406015034,3.6734210526315785,0.38189190886421975,0,15.914285714285713,15.790000000000001,0.9790877819143052,0,22.428571428571427,22.5,-0.4364950738169362,0
2020-03-03,3.710526315789473,15.8,23.0,3.551503759398496,3.664144736842105,0.3533496823211899,0,15.885714285714288,15.84,0.9498339149658633,0,22.571428571428573,22.55,-0.45297409439964204,0
2020-03-04,3.710526315789473,15.8,23.0,3.6045112781954884,3.654868421052631,0.32356256473879114,0,15.85714285714286,15.89,0.930610234471881,0,22.714285714285715,22.6,-0.4267115164919516,0
2020-03-05,3.710526315789473,15.8,23.0,3.6575187969924805,3.6455921052631575,0.29211223423510346,0,15.828571428571427,15.940000000000001,0.9142902322107374,0,22.857142857142858,22.65,-0.3999033842814367,0
2020-03-06,3.710526315789473,15.8,23.0,3.710526315789473,3.6363157894736835,0.25838354125156526,0,15.8,15.930000000000001,0.9016607599226079,0,23.0,22.65,-0.37237931356719944,0
2020-03-07,3.339473684210526,16.0,22.0,3.6575187969924805,3.6084868421052625,-0.3858362351088279,0,15.828571428571427,15.930000000000001,1.0262793338578498,0,22.857142857142858,22.6,-0.48055998132821864,0
2020-03-08,3.339473684210526,16.0,22.0,3.6045112781954884,3.5806578947368415,-0.4902908908145362,0,15.857142857142858,15.930000000000001,1.0309609408759688,0,22.714285714285715,22.55,-0.45467951481328117,0
2020-03-09,3.339473684210526,16.0,22.0,3.551503759398496,3.552828947368421,-0.6386963615149578,0,15.885714285714286,15.930000000000001,1.0493297564508364,0,22.571428571428573,22.5,-0.4284257498670263,0
2020-03-10,3.339473684210526,16.0,22.0,3.4984962406015034,3.5249999999999995,-0.8877882286508857,0,15.914285714285715,15.930000000000001,1.0911776728606086,0,22.428571428571427,22.45,-0.401688748984135,0
2020-03-11,3.339473684210526,16.0,22.0,3.445488721804511,3.497171052631579,-0.8746087952262819,0,15.942857142857141,15.930000000000001,1.0598844125664129,0,22.285714285714285,22.4,-0.37387685318063824,0
2020-03-12,3.339473684210526,16.0,22.0,3.392481203007518,3.469342105263157,-0.8616561427442946,0,15.971428571428572,15.930000000000001,1.0301778166230044,0,22.142857142857142,22.35,-0.3450997052979617,0
2020-03-13,3.339473684210526,16.0,22.0,3.339473684210526,3.469342105263158,-0.848921547461554,0,16.0,15.930000000000001,1.0020347921777035,0,22.0,22.35,-0.31510229133013107,0
2020-03-14,2.9684210526315784,14.4,22.0,3.2864661654135334,3.4507894736842104,-1.774406358502561,0,15.771428571428572,15.85,-0.5421717236595105,0,22.0,22.35,-0.28362950456927116,0
2020-03-15,2.9684210526315784,14.4,22.0,3.233458646616541,3.4322368421052625,-1.707051373053308,0,15.542857142857144,15.77,-0.5814475083591427,0,22.0,22.35,-0.25072871538929375,0
2020-03-16,2.9684210526315784,14.4,22.0,3.1804511278195484,3.4136842105263154,-1.6447749696372522,0,15.314285714285715,15.690000000000001,-0.624058268305769,0,22.0,22.35,-0.21937622233195286,0
2020-03-17,2.9684210526315784,14.4,22.0,3.127443609022556,3.3951315789473675,-1.5869129411931373,0,15.085714285714287,15.61,-0.6706399924416898,0,22.0,22.35,-0.36038065130735986,0
2020-03-18,2.9684210526315784,14.4,22.0,3.0744360902255634,3.376578947368421,-1.5511571778478184,0,14.857142857142858,15.530000000000001,-0.6960095500764363,0,22.0,22.35,-0.3384231213310376,0
2020-03-19,2.9684210526315784,14.4,22.0,3.0214285714285714,3.3580263157894734,-1.5206800177564166,0,14.62857142857143,15.45,-0.7225778673009986,0,22.0,22.35,-0.31622776601714125,0
2020-03-20,2.9684210526315784,14.4,22.0,2.9684210526315784,3.3209210526315784,-1.4958374234768146,0,14.4,15.379999999999999,-0.7504673262990386,0,22.0,22.3,-0.2937385405273383,0
2020-03-21,2.226315789473684,12.2,20.0,2.8624060150375934,3.246710526315789,-3.1821589439149336,0,14.085714285714285,15.200000000000003,-3.0015169885605344,0,21.714285714285715,22.15,-3.157473192873265,0
2020-03-22,2.226315789473684,12.2,20.0,2.7563909774436084,3.1724999999999994,-2.9882383509928583,0,13.77142857142857,15.020000000000001,-2.8222014907711586,0,21.428571428571427,22.0,-2.8936257422883833,0
2020-03-23,2.226315789473684,12.2,20.0,2.650375939849624,3.0982894736842104,-2.8311258029086757,0,13.457142857142857,14.84,-2.668462039297541,0,21.142857142857142,21.85,-2.681151313171716,0
2020-03-24,2.226315789473684,12.2,20.0,2.544360902255639,3.0240789473684204,-2.702618817298159,0,13.142857142857142,14.66,-2.5346070184502345,0,20.857142857142858,21.7,-2.505063221864646,0
2020-03-25,2.226315789473684,12.2,20.0,2.438345864661654,2.9498684210526314,-2.511353529816717,0,12.828571428571427,14.479999999999999,-2.4058008656500403,0,20.571428571428573,21.55,-2.3905012827578545,0
2020-03-26,2.226315789473684,12.2,20.0,2.332330827067669,2.8756578947368414,-2.3504007089646586,0,12.514285714285714,14.3,-2.2921198859915703,0,20.285714285714285,21.4,-2.2881537553102334,0
2020-03-27,2.226315789473684,12.2,20.0,2.226315789473684,2.8199999999999994,-2.2122407682232614,0,12.2,14.11,-2.1907162646512934,0,20.0,21.3,-2.195918999571113,0
2020-03-28,2.5973684210526313,15.6,24.0,2.2793233082706763,2.782894736842105,-1.424653402038539,0,12.685714285714285,14.089999999999998,0.5493482933797454,0,20.571428571428573,21.4,2.213277952905509,1
2020-03-29,2.5973684210526313,15.6,24.0,2.332330827067669,2.74578947368421,-1.3774232151732457,0,13.171428571428573,14.069999999999999,0.5274673819813444,0,21.142857142857142,21.5,2.09620456984394,1
2020-03-30,2.5973684210526313,15.6,24.0,2.3853383458646613,2.7086842105263154,-1.3328154401482757,0,13.657142857142857,14.049999999999997,0.5056958596875782,0,21.714285714285715,21.6,1.9927029733385904,0
2020-03-31,2.5973684210526313,15.6,24.0,2.438345864661654,2.671578947368421,-1.290555094199962,0,14.14285714285714,14.029999999999998,0.48399841895669404,0,22.285714285714285,21.7,1.9002444478938862,0
2020-04-01,2.5973684210526313,15.6,24.0,2.4913533834586468,2.6344736842105254,-1.250405102994292,0,14.62857142857143,14.01,0.46975898078256473,0,22.857142857142858,21.8,1.8129623306967817,0
2020-04-02,2.5973684210526313,15.6,24.0,2.544360902255639,2.5973684210526313,-1.2121597599441125,0,15.114285714285714,13.989999999999998,0.4556330638698909,0,23.428571428571427,21.9,1.7336840477320685,0
2020-04-03,2.5973684210526313,15.6,24.0,2.5973684210526313,2.578815789473684,-1.1756395122926158,0,15.6,14.05,0.44161201919602533,0,24.0,22.0,1.6611513806471068,0
2020-04-04,2.782894736842105,15.6,28.0,2.6238721804511274,2.5695394736842103,-0.821624452460107,0,15.6,14.11,0.4276874109583489,0,24.571428571428573,22.3,4.367231037526152,1
